species,Longitude,Latitude
Carya ovata,-78.648352,38.266519
Carya ovata,-90.624548,38.267707
Carya ovata,-86.537865,38.276741
Carya ovata,-89.335063,38.278672
Carya ovata,-95.15906,38.27904
Carya ovata,-81.648262,38.279578
Carya ovata,-95.5272,38.28345
Carya ovata,-93.428772,38.286319
Carya ovata,-81.76746,38.289406
Carya ovata,-90.058445,38.298558
Carya ovata,-90.167122,38.307433
Carya ovata,-79.658429,38.313804
Carya ovata,-78.5846,38.323088
Carya ovata,-81.723375,38.339747
Carya ovata,-84.643853,38.343175
Carya ovata,-86.202012,38.347855
Carya ovata,-90.6253,38.353269
Carya ovata,-93.648804,38.354835
Carya ovata,-95.24837,38.36333
Carya ovata,-81.813213,38.368019
Carya ovata,-81.733574,38.383661
Carya ovata,-83.246882,38.386153
