species,Longitude,Latitude
Carya illinoinensis,-95.377754,30.086325
Carya illinoinensis,-98.42456,30.091422
Carya illinoinensis,-94.13222,30.0975
Carya illinoinensis,-95.606347,30.098178
Carya illinoinensis,-97.323692,30.099775
Carya illinoinensis,-99.201692,30.118327
Carya illinoinensis,-90.887384,30.11978
Carya illinoinensis,-95.488512,30.122639
Carya illinoinensis,-97.420437,30.122845
Carya illinoinensis,-98.6133,30.1241
Carya illinoinensis,-91.833446,30.125201
Carya illinoinensis,-97.492077,30.135398
Carya illinoinensis,-95.167817,30.13587
Carya illinoinensis,-97.785514,30.137202
Carya illinoinensis,-97.854526,30.13783
Carya illinoinensis,-94.419399,30.14056
Carya illinoinensis,-99.3404,30.1541
Carya illinoinensis,-97.297926,30.155176
Carya illinoinensis,-96.403255,30.156226
Carya illinoinensis,-95.56612,30.1571
Carya illinoinensis,-97.4456,30.161056
Carya illinoinensis,-97.808007,30.16238
Carya illinoinensis,-97.657441,30.166009
Carya illinoinensis,-97.956168,30.166824
Carya illinoinensis,-93.229759,30.167822
Carya illinoinensis,-97.740225,30.179886
Carya illinoinensis,-98.7645,30.182969
Carya illinoinensis,-98.14428,30.184237
Carya illinoinensis,-97.821164,30.190293
Carya illinoinensis,-98.463975,30.192997
Carya illinoinensis,-98.333669,30.195517
Carya illinoinensis,-97.542745,30.195682
Carya illinoinensis,-97.705136,30.203504
Carya illinoinensis,-96.015354,30.203715
Carya illinoinensis,-97.615788,30.205269
Carya illinoinensis,-97.913178,30.207162
Carya illinoinensis,-95.661548,30.20982
Carya illinoinensis,-95.264117,30.210184
Carya illinoinensis,-97.495645,30.211025
Carya illinoinensis,-97.772492,30.211987
Carya illinoinensis,-98.871243,30.219278
Carya illinoinensis,-91.127344,30.220204
Carya illinoinensis,-92.658225,30.222429
Carya illinoinensis,-92.01972,30.22389
Carya illinoinensis,-97.370105,30.22539
Carya illinoinensis,-97.865175,30.233375
Carya illinoinensis,-97.640267,30.234286
Carya illinoinensis,-98.609724,30.236301
Carya illinoinensis,-98.91082,30.238965
Carya illinoinensis,-97.715733,30.239806
Carya illinoinensis,-97.799958,30.245294
Carya illinoinensis,-89.61111,30.24639
Carya illinoinensis,-95.663834,30.253791
Carya illinoinensis,-98.862044,30.256167
Carya illinoinensis,-97.751277,30.258623
Carya illinoinensis,-99.036084,30.259485
Carya illinoinensis,-94.525,30.260556
Carya illinoinensis,-98.287493,30.264983
Carya illinoinensis,-97.678366,30.265572
Carya illinoinensis,-93.199605,30.265705
Carya illinoinensis,-100.565256,30.266631
Carya illinoinensis,-96.322847,30.269519
Carya illinoinensis,-98.412625,30.275262
Carya illinoinensis,-94.186075,30.275556
Carya illinoinensis,-97.8119,30.280284
Carya illinoinensis,-97.719147,30.283675
Carya illinoinensis,-91.146783,30.286667
Carya illinoinensis,-97.884368,30.288493
Carya illinoinensis,-95.503009,30.30021
Carya illinoinensis,-95.804292,30.300367
Carya illinoinensis,-97.654199,30.303511
Carya illinoinensis,-97.748508,30.305067
Carya illinoinensis,-98.245712,30.309575
Carya illinoinensis,-104.021893,30.313297
Carya illinoinensis,-98.525458,30.314288
Carya illinoinensis,-95.457207,30.319534
Carya illinoinensis,-96.08071,30.320281
Carya illinoinensis,-96.152214,30.323345
Carya illinoinensis,-98.439402,30.330475
Carya illinoinensis,-97.695701,30.332897
Carya illinoinensis,-97.843116,30.333014
Carya illinoinensis,-96.96141,30.335549
Carya illinoinensis,-90.03724,30.336696
Carya illinoinensis,-97.762914,30.343469
Carya illinoinensis,-89.64251,30.351973
Carya illinoinensis,-97.372436,30.352566
Carya illinoinensis,-95.697997,30.353073
Carya illinoinensis,-89.22405,30.35771
Carya illinoinensis,-88.553096,30.357725
Carya illinoinensis,-103.661012,30.358492
Carya illinoinensis,-99.889588,30.362395
Carya illinoinensis,-97.09583,30.3625
Carya illinoinensis,-98.468462,30.362666
Carya illinoinensis,-90.074034,30.363152
Carya illinoinensis,-98.128617,30.364605
Carya illinoinensis,-97.786987,30.36622
Carya illinoinensis,-97.66124,30.366446
Carya illinoinensis,-96.985133,30.367819
Carya illinoinensis,-98.249722,30.383611
Carya illinoinensis,-97.242571,30.385769
Carya illinoinensis,-95.675556,30.386111
Carya illinoinensis,-97.021576,30.388862
Carya illinoinensis,-97.677703,30.392138
Carya illinoinensis,-91.13466,30.392515
Carya illinoinensis,-96.085832,30.393536
Carya illinoinensis,-97.792548,30.404474
Carya illinoinensis,-88.787361,30.405057
Carya illinoinensis,-92.220904,30.40824
Carya illinoinensis,-88.416075,30.411233
Carya illinoinensis,-89.507046,30.412195
Carya illinoinensis,-91.172144,30.413342
Carya illinoinensis,-88.541252,30.415478
Carya illinoinensis,-89.785,30.41611
Carya illinoinensis,-97.595788,30.417037
Carya illinoinensis,-90.426737,30.42203
Carya illinoinensis,-97.849733,30.422444
Carya illinoinensis,-90.51944,30.42278
Carya illinoinensis,-97.738898,30.423319
Carya illinoinensis,-99.812439,30.438722
Carya illinoinensis,-96.838936,30.441906
Carya illinoinensis,-97.678583,30.442734
Carya illinoinensis,-91.450485,30.444548
Carya illinoinensis,-96.994199,30.446515
Carya illinoinensis,-98.344428,30.450367
Carya illinoinensis,-97.799195,30.454083
Carya illinoinensis,-91.189754,30.458072
Carya illinoinensis,-91.129024,30.463282
Carya illinoinensis,-90.411079,30.463965
Carya illinoinensis,-97.616471,30.465464
Carya illinoinensis,-90.094702,30.471077
Carya illinoinensis,-94.346986,30.471889
Carya illinoinensis,-98.173578,30.473166
Carya illinoinensis,-97.838447,30.47329
Carya illinoinensis,-99.781241,30.473975
Carya illinoinensis,-95.548047,30.476853
Carya illinoinensis,-92.225777,30.48642
Carya illinoinensis,-97.759462,30.489992
Carya illinoinensis,-97.670238,30.490477
Carya illinoinensis,-88.950963,30.492928
Carya illinoinensis,-97.496117,30.494346
Carya illinoinensis,-98.823989,30.495925
Carya illinoinensis,-95.356662,30.496068
Carya illinoinensis,-90.46111,30.50417
Carya illinoinensis,-98.022983,30.505863
Carya illinoinensis,-97.842138,30.508172
Carya illinoinensis,-97.572761,30.51213
Carya illinoinensis,-99.871074,30.512796
Carya illinoinensis,-97.7157,30.522436
Carya illinoinensis,-92.068417,30.523321
Carya illinoinensis,-98.273923,30.5278
Carya illinoinensis,-97.616275,30.5288
Carya illinoinensis,-96.687058,30.5359
Carya illinoinensis,-96.307408,30.542939
Carya illinoinensis,-97.665076,30.54374
Carya illinoinensis,-96.389392,30.548188
Carya illinoinensis,-98.181194,30.54949
Carya illinoinensis,-97.858119,30.553273
Carya illinoinensis,-98.049242,30.55722
Carya illinoinensis,-91.070745,30.559553
Carya illinoinensis,-96.221791,30.560635
Carya illinoinensis,-96.518833,30.565593
Carya illinoinensis,-97.622664,30.565758
Carya illinoinensis,-100.639854,30.566543
Carya illinoinensis,-98.275603,30.568517
Carya illinoinensis,-88.171372,30.575938
Carya illinoinensis,-97.800892,30.578145
Carya illinoinensis,-97.298083,30.585697
Carya illinoinensis,-98.232307,30.591673
Carya illinoinensis,-100.539174,30.592208
Carya illinoinensis,-96.823015,30.594653
Carya illinoinensis,-97.930847,30.597426
Carya illinoinensis,-90.051247,30.600141
Carya illinoinensis,-96.307077,30.601803
Carya illinoinensis,-99.604145,30.602347
Carya illinoinensis,-92.155715,30.603581
Carya illinoinensis,-97.860462,30.609794
Carya illinoinensis,-96.356844,30.619924
Carya illinoinensis,-97.747402,30.621891
Carya illinoinensis,-97.303853,30.623275
Carya illinoinensis,-97.662072,30.625513
Carya illinoinensis,-97.4733,30.629777
Carya illinoinensis,-99.250092,30.648113
Carya illinoinensis,-91.200195,30.649337
Carya illinoinensis,-93.890613,30.650567
Carya illinoinensis,-98.439136,30.650633
Carya illinoinensis,-97.874403,30.653431
Carya illinoinensis,-96.99852,30.65603
Carya illinoinensis,-93.209626,30.656046
Carya illinoinensis,-96.300115,30.656662
Carya illinoinensis,-96.932888,30.657557
Carya illinoinensis,-96.381031,30.659106
Carya illinoinensis,-97.719672,30.66374
Carya illinoinensis,-97.379822,30.67603
Carya illinoinensis,-97.771966,30.680773
Carya illinoinensis,-97.635959,30.680953
Carya illinoinensis,-91.40806,30.68167
Carya illinoinensis,-97.140999,30.68908
Carya illinoinensis,-97.483728,30.691181
Carya illinoinensis,-97.819271,30.694796
Carya illinoinensis,-95.605837,30.696942
Carya illinoinensis,-97.687525,30.697972
Carya illinoinensis,-97.312325,30.700544
Carya illinoinensis,-97.924147,30.701558
Carya illinoinensis,-97.417336,30.702558
Carya illinoinensis,-92.170769,30.705333
Carya illinoinensis,-98.659374,30.706625
Carya illinoinensis,-95.551918,30.708452
Carya illinoinensis,-97.726582,30.718505
Carya illinoinensis,-94.13871,30.71874
Carya illinoinensis,-98.394883,30.720208
Carya illinoinensis,-94.963508,30.727724
Carya illinoinensis,-91.574478,30.728851
